"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
10.25,31.4,1.85,0.31,1.02,1.04,65.9,30.78,43.68,1.19,0.67,2.06,3.06,13.12,67.37,16.24,1.12,84070,0,0.52,15.98,8.94,22.28,2.76,0.39,1.04,1.05,112.61,43.16,66.59,0.81,0.6,1.49,2.49,13.4,59.9,17.37,1.09,51850,0,1.38,24.83,7.56,18.49,3.32,0.21,0.73,0.78,159.8,47.75,91.52,4.39,0.59,1.44,2.44,10.58,59.09,16.87,0.75,NA,0.01,1.09,16.69
0.08,0.2,0.07,0.28,0.64,1.17,335.32,70.56,196.85,107.07,0.61,1.59,2.6,20.65,61.5,20.03,1.3,8758.1,0,18.9,137.28,0.05,0.18,0.07,0.23,0.47,1.06,491.96,82.57,343.75,202.4,0.72,2.57,3.58,14.68,72.04,13.15,1.13,10269.63,0,19.77,141.84,-1.89,-6.6,-1.69,0.52,0.65,1.06,326.1,29.23,221.54,89.18,0.71,2.49,3.5,16.79,71.22,13.31,1.1,NA,0,11.99,142.71
-1.43,-2.18,-13.24,1.02,1.06,1.21,3384.12,31.45,477.86,118.22,0.24,0.37,1.52,5.51,34.37,31.55,0.93,-11673,9.82,64.31,-193.73,3.7,5.28,54.17,0.94,1,1.2,5331.12,67.59,1118.7,234.55,0.22,0.31,1.43,9.62,30,81.9,0.94,-22647,0,86.72,-84.38,2.57,3.37,54.24,1.22,1.27,1.34,7697.55,85.5,1787.76,133.08,0.24,0.31,1.31,7.05,23.9,10.73,1.11,NA,0,94.82,-33.23
-4.98,-9.24,-23.57,0.05,0.28,0.38,1726.97,74.45,297.42,31.77,0.4,0.73,1.86,1.77,46.1,7.18,0.73,18180.75,1.61,31.95,61.2,10.03,16.67,37.7,0.03,0.65,0.98,1368.5,171.65,265.03,93.58,0.35,0.59,1.66,17.66,39.86,48.04,0.9,29467.25,0.76,28.68,45.33,4.31,6.19,10.54,0.04,1.21,1.22,890.34,170.01,151.54,0.85,0.27,0.39,1.44,13.58,27.3,33.72,1,NA,0,16.51,33.69
-3.38,-81.01,-17.95,0.07,0.07,0.07,1936.72,NA,1653.91,NA,0.96,22.95,23.95,-1.47,95.82,1.87,0.04,NA,0,10.14,44.38,1.2,21,5.99,0.05,0.05,0.05,1812.85,NA,1643.2,NA,0.94,16.45,17.45,3.7,94.27,7.23,0.06,NA,0,12.42,61.09,-2.93,-93.95,-11.98,0.05,0.05,0.05,1486.86,NA,1404.35,NA,0.97,31.03,32.03,0.4,96.88,3.09,0.03,NA,0,13.62,61.25
5.97,11.29,12.02,0.61,1.35,1.55,734.71,99.64,292.53,59.37,0.47,0.89,1.89,10.14,47.13,20.3,1.61,14295,0.49,8.4,36.26,3.45,7.7,6.48,0.08,1.48,1.55,682.54,145.31,238.06,16.62,0.55,1.23,2.23,6.76,55.12,12.32,1.48,21201.89,1.77,6.21,25.4,10.07,19.84,21.16,0.5,2.11,2.19,765.05,151.99,216.95,16.91,0.49,0.97,1.97,15.91,49.26,29.74,2.01,NA,0.98,8.48,26.15
1.29,3.79,4.9,0.21,0.37,0.77,1386.99,72.49,443.34,178.23,0.38,1.12,2.94,16.1,65.99,33.88,0.52,-1028.93,1.08,56.26,-1062.1,0.16,0.47,0.77,0.17,0.31,0.79,1786.16,93.08,664.41,322.75,0.42,1.24,2.99,14.74,66.54,20.33,0.52,-2833.57,0,71.55,-387.85,-0.21,-0.62,-0.78,0.21,0.33,0.78,1362.21,66.62,580.8,265.4,0.46,1.36,2.95,15.7,46.17,15.5,0.55,NA,0,43.14,-133.6
-4.13,-7.81,-12.53,0.34,0.55,1.71,1106.72,45.93,145.48,280.77,0.38,0.71,1.89,9.8,47.1,21.91,1.1,8920.61,8.5,42.26,142.91,-10.49,-20.49,-43.25,0.19,0.39,1.53,1500.88,79.37,203.41,457.35,0.41,0.8,1.95,3.92,48.81,7.58,1.11,3639.06,12.89,59.42,349.48,-4.28,-7.31,-11.95,0.33,0.54,1.53,1016.85,59.02,143.25,280.95,0.35,0.6,1.71,11.67,35,24.34,1.15,NA,13.85,31.8,176.61
9.73,11.38,8.65,2.14,2.42,6.12,324.37,8.92,31.17,116.77,0.11,0.13,1.17,21.37,14.45,244.24,2.18,16484.6,0,10.34,50.34,5.15,6.2,4.94,2.35,3.34,6.6,348.87,32.34,32.66,108.05,0.16,0.19,1.2,15.5,16.89,142.03,2.43,14405.75,2.08,9.92,62.28,2.21,2.92,1.99,1.47,2.61,4.4,328.1,45.35,38.1,71.24,0.24,0.32,1.32,13.57,24.36,73.33,1.9,NA,9.13,10.24,249.33
2.11,4.06,1.12,1.6,2.09,2.09,194.05,44.31,91.67,0,0.48,0.92,1.92,57.68,47.94,4.4,NA,376.75,0,29.54,1845.72,18.52,59.57,10.86,0.48,1.21,1.23,213.5,105.17,145.48,3.15,0.69,2.22,3.22,31.07,68.91,26.88,2.02,NA,0,7.36,40.08,2.16,10.07,1.8,0.3,0.9,0.9,302.6,131.38,220.73,NA,0.79,3.66,4.66,12.35,78.52,4.35,0.78,NA,4.66,8.47,70.89
-0.06,-0.14,-0.13,0.16,0.91,4.76,829.3,37.5,49.71,193.87,0.43,1,2.32,16.91,56.82,46.17,1.04,7827.12,0,38.56,147.44,-1.68,-4.82,-5.88,0,2.12,4.46,1273.1,285.17,89.8,319.35,0.55,1.59,2.87,14.27,65.13,22.19,1.41,4383.59,20.02,55.77,292.27,-0.33,-0.82,-0.78,0.06,0.82,4.26,850.52,58.31,73.29,263.04,0.49,1.22,2.46,17.58,49.33,31.66,1.17,NA,3.14,29.45,130.52
0.1,0.15,0.09,0.8,1.24,1.61,339.94,35.21,79.14,29.33,0.26,0.38,1.48,10.62,32.48,88.05,1.13,-6057.41,0,9.8,-98.97,0.07,0.1,0.06,0.8,1.1,1.22,292.02,18.93,64.36,8.42,0.25,0.33,1.33,12.89,24.78,94.22,1.07,-1985.04,0,10.28,-316.09,0.06,0.12,0.07,0.03,0.64,0.85,462.41,134.7,107.18,46.46,0.53,1.13,2.13,9.33,52.98,34.62,0.88,NA,24.99,8.68,-843.93
7.25,35.37,127.66,0.21,0.59,0.77,6430.84,1942.33,4604.14,877.91,0.8,3.88,4.88,15.33,79.51,17.35,0.53,-50599.75,6.65,142.4,-21.81,17.1,42.1,171.98,0.16,0.65,0.95,3659.94,985.82,2008.31,619.26,0.59,1.46,2.46,25.05,59.37,45.8,0.94,-34651,0,79.92,-27.29,9.04,18.75,117.5,0.19,0.84,1.23,4731.19,1491.56,2285.35,892.32,0.52,1.07,2.07,32.16,51.79,37.63,1.27,NA,0,226.36,-61.23
5.18,5.81,20.25,4.99,4.99,10.3,1426.01,NA,102.4,551.16,0.11,0.12,1.12,63.1,10.79,181.72,3.7,-1269.4,0,226.29,-922.24,-12.86,-15.7,-61.01,1.85,2.51,5.26,1726.32,154.13,234.19,651.91,0.18,0.22,1.22,55.86,18.05,-7.54,3.08,-4206.65,0,325.92,-292.62,2.9,3.33,9.94,2.37,3.55,7.14,1246.53,124.9,105.92,380.84,0.13,0.15,1.15,73.62,12.82,110.4,2.36,NA,0,179.34,-365.39
2.13,3.81,3.43,0.05,0.43,1.76,587.01,23.12,114.52,155.01,0.26,0.47,1.79,14.77,44.01,56.16,0.97,13736.7,0,20.33,98.28,2.07,3.43,4.01,0.01,0.45,1.95,705.75,35.22,126.6,192.27,0.24,0.4,1.66,15.75,39.61,62.87,1.05,6703.22,0,26.52,202.08,5.11,7.39,7.47,0.29,0.72,2.98,532.17,15.82,68.46,154.8,0.18,0.26,1.45,21.47,17.88,106.67,1.24,10602.86,0,16.68,74.41
-16.77,-29.39,-23.66,0.05,0.19,1.54,514.84,16.03,119.56,163.81,0.39,0.69,1.75,6.88,42.93,-18.44,1.12,5772.32,0.86,33.36,214.77,-12.4,-24.83,-17.11,0.01,0.11,1.09,502.36,16.78,141.24,165,0.46,0.93,2,13.49,50.05,-6.75,0.97,8178.61,4.99,35.73,175.71,1.53,2.93,2.13,0,0.16,1.26,505.32,22.46,140.42,154.53,0.45,0.85,1.91,23.38,44.52,25.41,1.05,10176.23,0,21.3,67.6
0.47,0.54,0.95,8.15,9.04,9.04,734.54,68.26,76.64,NA,0.13,0.15,1.15,61.35,13.37,9.69,30.93,-2060.75,0,122.52,-1482.49,0.45,0.51,1.13,8.19,10.09,10.09,913.63,165.24,87.11,NA,0.13,0.15,1.15,60.64,12.81,6.73,36.35,-6511.75,0,151.09,-463.26,0.91,1.03,1.49,7.99,9.76,9.76,597.27,105.55,59.59,NA,0.12,0.13,1.13,56.8,11.62,15.81,58.08,NA,0,91.71,882.21
-2.01,-2.17,-23.3,NA,NA,NA,2463.31,NA,NA,NA,NA,NA,1.08,-2.01,6.99,NA,NA,NA,0,0,0,1.54,1.61,1.28,23.19,23.21,23.21,301.81,0.23,12.86,NA,0.04,0.05,1.05,7.14,4.31,35.71,NA,NA,0,4.64,9.87,22.03,24.8,21.44,7.57,9.18,9.18,354.29,61.33,38.17,NA,0.11,0.13,1.13,22.03,11.16,197.35,NA,NA,0,0,0
-0.61,-2.12,-1.58,0.01,0.17,0.95,942.06,59.13,165.09,306.44,0.55,1.92,3.46,11.03,71.13,15.55,0.69,135,24.01,30.04,5805.14,-2.86,-10.41,-6.21,0.02,0.23,0.98,789.84,56.96,133.61,251.23,0.57,2.08,3.64,11.63,72.5,9.52,0.68,-1327.69,24.9,31.44,-678.71,9.58,24.65,18.65,0.07,0.26,1.3,708.9,43.45,90.86,266.74,46.28,119.08,2.57,27.35,46.28,36.65,0.78,NA,25.57,25.56,164.12
5.7,22.88,5.15,0.24,0.64,0.89,329.39,72.25,181.49,45.88,0.71,2.84,4.01,18.23,75.08,36.46,0.69,20086.42,8.35,11.3,74.36,4.78,15.23,5.84,0.28,0.53,0.84,445.18,58.27,229.86,72.56,0.66,2.1,3.19,23.41,68.62,42.69,0.79,12361.82,4.09,22.78,182.69,2.26,8.08,2.43,0.68,0.85,1.02,390.48,39.22,226.94,39.47,0.7,2.5,3.57,27.44,70.04,27.55,0.96,NA,0.25,21.72,107.1
3.45,25.56,5.74,0.02,0.59,0.6,607.03,206.01,443.78,1.47,0.86,6.39,7.41,9.16,86.5,8.94,0.47,-3709.22,6.17,9.5,-211.77,-2.21,-22.88,-4.64,0.02,0.75,0.9,765.07,269.26,389.79,61.67,0.9,9.35,10.36,3.78,90.35,2.84,0.95,10630.27,23.36,12.6,52.93,-8.22,-181.87,-18.21,0.05,0.85,1.06,806.11,191.15,261.47,56.41,0.95,21.12,22.12,-0.29,95.48,0.74,1.08,NA,29.85,12.28,851.17
0.14,0.29,0.21,0.65,1.05,2.15,545.77,35.78,77.16,103.76,0.45,0.95,2.09,14.34,52.21,28.55,1.2,12883.66,5.9,21.23,95.73,7.54,14.77,10.78,0.11,0.71,1.15,520.82,120.82,190.68,91.76,0.43,0.85,1.96,21.7,48.96,44.05,0.99,22323.89,2.69,20.26,58.66,14.69,38.96,22.63,0.28,0.84,2.16,560.7,69.38,87.79,165.31,0.56,1.49,2.65,29.58,56.33,41.17,1.37,10249.71,37.93,16,38.03
1.86,2.11,25.38,0.04,1.17,1.17,4988.52,351.36,310.44,NA,0.12,0.14,1.14,4.58,11.97,50.01,0.99,NA,0,37.23,54.87,-3.09,-3.52,-47.58,0.11,1.33,1.33,5603.24,405.37,332.01,NA,0.12,0.14,1.14,-0.72,12.08,5.03,0.99,4665,0,36.48,67.37,-0.66,-0.71,NA,0.28,1.56,1.56,5775.32,238.48,218.35,NA,0.08,0.09,1.09,0,7.86,21.71,1.02,NA,0,8.05,18.17
-315.19,131.58,-234.29,0.05,0.12,0.12,271.32,38.61,908.21,NA,3.4,-1.42,-0.42,-231.39,339.53,-28.75,-3.95,NA,0,62.29,-51.97,46.96,-28.04,5.76,0.19,0.21,0.21,44.66,NA,117.93,NA,2.67,-1.6,-0.6,204.32,267.45,21.25,-3.76,NA,0,19.31,71.39,51.69,52.08,93.53,209.71,210.75,210.75,658.7,2.07,1.99,NA,0.01,0.01,1.01,51.69,0.76,8108.33,2.8,NA,0,0,0
0.35,1.53,1.56,0.08,0.33,0.49,1606.35,179.1,662.71,117.59,0.72,3.11,4.33,4.42,76.93,13.13,0.59,27319.05,9.58,17.9,39.36,0.3,1.3,1.37,0,0.19,0.55,1669.58,122.65,668.02,247.38,0.7,3.05,4.34,5.46,76.94,10.81,0.67,25801.47,8.58,23.68,53.87,-11.76,-74.32,-61.27,0,0.11,0.55,1896.76,89.67,760.07,366.33,0.79,5,6.32,-5.64,79.05,-3.68,0.6,NA,11.13,23.74,-1241.46
1.34,1.56,0.91,1.98,2.85,3.5,247.1,22.21,25.27,16.62,0.15,0.17,1.17,16.47,14.55,73.98,1.4,8140.67,3.02,10.24,71.04,1.36,1.51,0.98,4.32,4.33,5.66,261.44,0.07,16.44,22.28,0.1,0.11,1.11,16.9,9.83,36.45,1.41,4844.17,0,11.16,117.96,1.98,2.34,1.64,2.61,2.62,3.09,300.35,0.4,39.31,18.52,0.15,0.18,1.18,16.3,15.31,17.89,1.43,NA,0,11.81,224.03
5.52,6.26,16.12,8.94,10.46,10.58,1066.41,160.01,104.97,12.64,0.12,0.13,1.13,29.2,11.88,92.74,-14.22,-5365.83,0,69.19,-276.83,1.6,1.81,4.7,7.89,9.23,9.39,1065.46,138.76,103.35,17.3,0.11,0.13,1.13,38.2,11.5,62.05,12.38,3639.43,0,107.12,536.13,5.33,5.93,16.31,8.15,10,10.39,1114.55,145.41,79.98,31.34,0.1,0.11,1.11,41.7,10.1,104.84,3.67,NA,0,111.38,396.42
-0.48,-0.55,-1.71,6.99,7.7,7.71,1313.2,119.48,167.39,0.56,0.14,0.16,1.16,43.12,13.55,-3.51,NA,-9782.5,0,156.85,-166.14,4.16,4.64,14.63,8.93,10.05,10.05,1278.73,135.87,121.45,0.12,0.1,0.11,1.11,45.89,10.31,50.16,29.83,-11431.5,0,146.58,-135.1,-1.84,-2.32,-5.04,4.46,5.37,5.37,998.49,164.34,180.01,0.68,0.21,0.26,1.26,51.97,20.68,-3.9,38.55,NA,0,147.6,-127.79
-2.52,-4.95,-9.63,1.31,2.2,7.13,1395.11,48.15,54.05,269.91,0.37,0.74,1.97,14.51,49.17,17.28,1.16,3335.3,0,65.1,320.26,-4.35,-8.73,-17.09,1.21,2.16,9.23,1429.12,40.3,42.39,303.78,0.4,0.8,2.01,14.2,50.15,12.42,1.19,2486.75,0,72.84,445.85,-1.41,-2.87,-5.05,1.54,2.37,9.1,1302.34,36.7,44.16,297.18,0.42,0.85,2.03,19.06,42.04,19.65,1.27,8308.39,0,51.36,180.66
7.51,8.11,14.08,8.27,13.31,14.5,683.74,206.09,40.89,49.34,0.07,0.08,1.08,28.77,7.34,148.72,7.74,19918.29,0,39.81,69.73,7.19,7.64,14.23,10.56,18.17,19.46,720.65,246.66,32.39,42.15,0.06,0.06,1.06,27.72,5.96,153.09,8.2,19191.15,0,40.66,71.5,6.95,7.97,16.25,4.49,7.2,7.91,850.88,263.44,96.98,68.31,0.13,0.15,1.15,26.26,12.82,68.85,9.93,NA,0,33.5,49.46
18.85,85.91,29.65,0.26,0.38,0.58,479.74,50.74,440.65,90.89,0.78,3.56,4.56,25.33,78.06,40.37,0.4,18054.5,0,10.19,29.03,-4.48,-44.87,-20.42,0.17,0.24,0.36,1657.61,79.33,1205.34,154.29,0.9,9,10.01,1.42,90.01,17.15,0.36,NA,0,26.88,-63.76,-22.49,281.69,-45.83,0.18,0.2,0.34,741.91,18.47,790.93,104.17,107.98,-1352.79,-12.53,-13.89,107.98,18.68,-0.12,NA,0,17.52,102.1
-5.98,-7.73,-11.6,0.31,1.79,5.22,707.61,68.67,46.33,160.96,0.09,0.11,1.29,19.19,22.57,130.78,1.2,6534.76,0,48.81,162.25,-4.5,-5.67,-8.75,0.26,1.81,6.54,706.86,61.53,39.85,191.29,0.08,0.1,1.26,22.79,20.59,154.51,1.28,6163.62,0,53,169.02,-0.96,-1.21,-1.84,0.58,1.56,5.39,698.25,48.07,49.32,188.69,0.1,0.13,1.26,27.86,10.23,147.72,1.31,NA,0,38.96,117.46
1.85,1.87,129,173.84,173.84,173.84,25473.35,NA,111.6,NA,0.01,0.01,1.01,1.85,1.02,466.2,4.34,NA,0,0,0,0.72,0.72,NA,308.8,308.8,308.8,NA,NA,NA,NA,0,0,1,0.72,0.22,3326.67,2.97,NA,0,NA,0,18.07,19.11,NA,12.66,12.66,12.66,NA,NA,NA,NA,0.05,0.06,1.06,18.07,5.44,495.96,3.04,NA,0,NA,0
1.41,8.95,6.75,NA,NA,NA,734.4,84.76,0,0,0.81,5.18,6.37,1.41,84.29,13.39,1.19,NA,0,0,0,-12.92,-337.1,-34.39,NA,NA,NA,968.69,36.84,NA,NA,0.96,25.09,26.09,-12.92,96.17,16.58,1.07,NA,0,0,0,4.2,159.13,7.92,0.08,1.92,1.92,686.94,74.41,28.89,NA,0.97,36.92,37.92,4.2,97.36,27.79,0.84,NA,1.71,0,0
7.25,12.21,13.58,0.42,0.57,1.38,683.71,20.82,143.2,117.58,0.27,0.46,1.68,13.84,40.62,66.71,0.92,22069.89,0,12.34,40.52,0.07,0.11,0.2,0.01,0.32,1.12,1040.56,67.27,216.45,178.34,0.25,0.4,1.6,9.11,37.32,36.03,0.87,6579.85,0.38,25.85,176.66,1.03,1.93,2.8,0.1,0.7,1.07,986.23,199.65,245.71,125.17,0.37,0.7,1.87,9.17,37.45,25.56,0.89,9897.88,9.65,16.18,84.26
0.23,0.24,1.24,2.64,22.84,26.59,1939.85,720.47,35.67,135.72,0.03,0.03,1.03,5.5,2.73,303.72,1.94,-231,0,27.98,-1937.11,1.29,1.31,8.97,19.31,28.24,33.43,2537.67,349.38,39.12,205.74,0.02,0.02,1.02,6.46,2.04,184.62,2.06,-7996.2,0,36.06,-77.48,1.34,1.38,8.28,8.08,15.74,21.02,2250.44,372.02,48.57,256.32,0.03,0.03,1.03,6.14,3,130.65,1.81,NA,0,20.72,-28.61
0.27,0.28,0.08,41.85,48.3,48.3,93.72,13.5,2.09,0,0.02,0.02,1.02,0.27,2.07,13.21,NA,NA,0,0,0,0.26,0.5,0.21,1.84,2.12,2.12,287.76,37.73,134.2,NA,0.47,0.89,1.89,0.26,47.15,0.56,NA,NA,0,0,0,23.4,25.3,14.26,9.2,13.33,13.33,221.79,43.01,16.46,NA,0.08,0.08,1.08,23.4,7.5,311.86,NA,NA,0,0,0
15.98,29.41,37.02,0.01,0.83,3.78,845.33,37.27,31.42,281.09,0.46,0.84,1.84,20.62,45.66,49.03,1.18,40191.2,14.05,10.75,30.12,2.69,6.72,13.4,0,1.21,1.69,1814.97,675.24,489.06,279.65,0.6,1.5,2.5,6.64,59.99,11.73,1.07,-27839.7,9.43,19.73,-53.93,7.71,11.39,14.87,0,1.23,2.9,702.13,97.07,29.42,130.61,0.32,0.48,1.48,12.94,32.3,44.56,1.31,11098.12,23.03,7.16,22.69
-11.3,176.63,-22.01,0.01,0.21,0.74,710.75,75.15,414.94,224.44,0.9,-14.02,-15.63,8.37,106.4,-1.06,0.02,-4934.3,7.45,38.3,-198.79,0.85,-10.96,1.35,0.03,0.22,0.7,575.38,61.18,336.91,163.86,0.9,-11.56,-12.86,24.17,107.77,14.73,-0.07,779.25,3.75,36.87,1442.23,9.33,140.59,16.74,0.03,0.21,0.86,653.03,61.36,338.67,221.73,0.78,11.77,15.07,31.96,78.09,24.04,0.12,NA,0,28.05,206.9
7.61,19.39,10.62,1.37,1.37,1.37,259.57,NA,304.45,NA,0.61,1.54,2.55,7.61,60.75,12.56,2.31,NA,0,0,0,-27.06,704.33,-86.97,0.12,0.12,0.12,1169.65,6.02,1200.32,NA,1.04,-27,-26.02,-27.06,103.84,-21.29,-0.04,NA,0,0,0,3.85,-553.98,8.62,0.05,0.05,0.05,814.04,NA,810.1,NA,1.01,-144.7,-143.81,5.01,100.62,11.63,-0.01,NA,0,1.91,6.33
49.95,50.2,15.71,138.87,166.18,198.45,114.79,15.58,0.57,18.67,0.01,0.01,1.01,49.95,0.5,9912.58,NA,NA,0,0,0,34.9,37.71,9.38,7.68,8.02,13.4,97.83,2.39,7.22,39.42,0.07,0.08,1.08,34.9,7.46,467.64,NA,NA,0,0,0,25.68,25.83,37.79,110.92,120.3,177.83,535.61,27.94,2.98,171.36,0.01,0.01,1.01,25.68,0.56,4567.44,NA,NA,0,0,0
4.14,17.63,0.91,0.24,0.81,0.81,80.16,34.32,60.03,NA,0.77,3.26,4.26,4.14,76.53,5.4,NA,NA,0,0,0,9.82,32.41,2.24,0.95,1.45,1.45,82.86,28.33,56.68,NA,0.7,2.3,3.3,9.82,69.7,14.09,NA,NA,0,0,0,20.66,34.3,3.02,1.97,2.05,2.57,53.26,1.49,20.51,10.69,0.4,0.66,1.66,20.66,39.78,51.93,NA,NA,0,0,0
80.9,87.28,15,54.66,54.66,58.8,67.66,NA,0.55,2.3,0.07,0.08,1.08,93.36,7.31,1239.47,1.92,NA,0,2.31,12.07,-6.22,-6.22,-1.02,NA,NA,NA,59.9,NA,NA,1.95,NA,NA,1,7.11,0,NA,2.08,22250,0,2.19,36.46,-12.58,-13.26,-10.5,9.46,9.46,10.57,303.67,NA,15.22,16.89,0.05,0.05,1.05,-12.58,5.07,94,2.05,NA,0,0,0
8.68,10.04,21.98,1.45,1.56,1.65,924.56,32.2,299.36,26.09,0.14,0.16,1.16,8.68,13.63,189.19,1.89,NA,0,0,0,11.46,14.9,32.19,1.6,1.6,1.65,1022.36,NA,414.65,22.48,0.23,0.3,1.3,11.46,23.11,125.4,2.39,NA,0,0,0,11.63,18.35,36.92,1.25,1.25,1.31,1156.12,NA,640.21,41.15,0.37,0.58,1.58,11.63,36.66,57.86,2.4,NA,0,0,0
0.46,1.78,2.31,0.04,0.36,0.58,1832.94,290.15,771.63,200.92,0.5,1.94,3.87,11.04,74.14,18.47,0.37,-27911.57,6.98,53.12,-63.42,0.5,1.89,2.03,0.06,0.39,0.69,1482.07,247.1,677.9,226.83,0.52,1.96,3.79,11.86,73.6,19.34,0.41,-33374.83,5.16,46.24,-65.13,0.25,1,1.27,0.08,0.43,0.83,1831.56,346.99,929.28,387.64,0.55,2.18,3.96,10.89,54.98,17.68,0.46,NA,3.06,39.27,-45.27
-5.37,-6.42,-14.55,0.4,1.02,4.61,989,39.37,63.8,232.56,0.09,0.11,1.2,10.37,16.33,51.76,1.25,7980.53,0,42.66,163.43,-6.49,-7.73,-14.39,0.19,0.92,4.83,807.34,38.48,52.86,209.58,0.1,0.11,1.19,11.29,16.03,53.98,1.27,8663.75,0,39.43,147.35,0.44,0.5,0.96,0.83,1.71,7.25,800.98,34.89,39.75,220.11,0.07,0.08,1.15,18.78,7.24,150.77,1.4,NA,0,28.57,79.63
0.24,7.48,0.67,0.05,0.84,1.02,1034.66,430.28,538.87,98.19,0.74,23.13,31.45,8.72,96.82,13.76,0.07,1537.5,0,24.03,668,4.87,58.63,13.35,0.26,0.39,0.67,998.32,83.18,604.81,168.63,0.7,8.45,12.04,13.14,91.7,21.78,0.28,13998.5,0,22.68,66.25,0.72,13.96,2.96,0.06,0.28,0.57,1491.68,161.09,730.61,208.42,0.95,18.36,19.36,6.28,94.83,6.85,0.57,NA,0,22.76,93.6
0.04,1.43,0.04,0.01,0.43,0.67,332.31,109.36,259.64,61.24,0.97,32.07,33.07,3.5,96.98,9.36,0.44,NA,0,3.15,21.54,0.22,8.04,0.41,0.01,0.37,0.87,678,201.79,552.31,284.33,0.97,35.89,36.89,3.19,97.29,12.05,0.64,39072,0.35,5.54,15.82,0.03,2.21,0.09,0.03,0.31,0.87,920.89,169.42,606.34,338.62,0.98,63.04,64.04,1.71,98.44,9.28,0.8,NA,0,3.08,8.94
2.42,4.11,2.57,1.35,1.35,1.35,387.69,0,156.8,0.25,0.41,0.7,1.7,2.42,41.01,49.19,1.32,NA,0,0,0,4.2,11.66,5,0.66,0.66,0.66,433.91,NA,274.71,0.16,0.64,1.78,2.78,4.2,64.02,25.16,0.62,NA,0,0,0,5.35,12.79,5.99,0.79,0.79,0.8,407.08,NA,196.95,0.15,0.58,1.39,2.39,5.35,58.15,50.83,0.78,NA,9.23,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA
7.12,52.94,21.6,0.82,0.84,0.84,1107.96,17.64,874.26,NA,0.85,6.32,7.44,7.12,86.56,8.38,NA,NA,0,0,0,26.36,76.39,66.08,0.62,1.63,1.63,912.46,559.71,555.21,NA,0.65,1.87,2.9,26.36,65.49,40.86,NA,NA,0,0,0,-38.7,-5479.03,NA,0.42,1.04,1.04,NA,NA,NA,NA,0.99,140.58,141.58,-38.7,99.29,-38.97,NA,NA,0,NA,0
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,0.1,0.11,0.13,NA,NA,NA,442.39,NA,NA,NA,0,0,1,55.57,0.21,50,NA,2725,0,67.42,96.95,24.54,26.37,18.91,14.45,14.45,14.45,280.48,NA,19.2,NA,6.92,7.44,1.07,24.54,6.92,354.58,NA,NA,0,0,0
22.92,58.47,8.9,0.47,0.81,0.91,141.81,28.35,61.61,9.11,0.61,1.55,2.55,37.42,60.81,50.15,0.9,26275,15.6,5.64,24.78,35.09,64.89,10.8,0.17,1,1.1,112.05,40.69,49.25,5.23,0.46,0.85,1.85,52.02,45.92,108.04,1.11,31078,0,5.21,20.95,22.23,33.95,11.28,0.35,0.98,1.19,184.76,37.73,60.18,12.77,0.35,0.53,1.53,41.27,34.52,104.17,1.09,NA,0,9.66,31.39
0.25,0.75,0.19,0.08,0.18,0.18,269.7,14.95,144.24,0.31,0.67,1.99,2.99,7.58,66.58,50.92,0.51,40160,12.31,5.41,19.13,1.07,2.83,0.6,0.03,0.14,0.14,206.2,13.45,121.31,0.01,0.62,1.66,2.66,8.72,62.36,81.13,0.44,56707.11,2.84,4.34,12.94,-0.58,-1.79,-0.45,0.07,0.09,0.09,281.22,3.74,187.83,0.01,0.68,2.08,3.08,7.16,67.55,49.78,0.35,NA,0,3.8,14.97
-6.1,-7.27,-6.65,6.8,9.54,16.76,398.48,40.23,14.99,114.21,0.11,0.13,1.19,25.21,16.11,78.36,2.73,10179.61,0.15,34.18,118.97,-3.42,-4.35,-4.02,2.22,3.84,7.53,427.52,60.51,39.19,146.61,0.16,0.21,1.27,30.38,21.38,59.03,2.82,10914.35,0,39.7,119.17,-11.84,-14.56,-12.41,3.95,5.63,11.02,381.38,34.55,22.79,122.84,0.13,0.16,1.23,29.32,12.79,27.64,2.59,NA,0,30.49,112.99
-0.33,-0.39,-1.22,5.91,10.34,17.64,1351.62,133.56,30.18,223.63,0.08,0.09,1.18,9.94,15.39,110.76,1.5,9754.83,0,38.04,128.06,0.07,0.09,0.26,1.14,12.9,20.48,1313.4,327.5,27.85,214.07,0.08,0.09,1.16,10.86,14,117.93,1.63,10186.52,0,38.91,123.12,0.08,0.09,0.31,3.96,14.08,22.63,1443.91,284.52,28.11,240.6,0.08,0.1,1.18,10.92,8.21,98.05,1.63,NA,0,30.5,108.94
